#time	operator	index	value
0.05	X	23	0.986257374414879
0.05	Y	23	0.00109222504419049
0.05	Z	23	-0.00610886138418052

0.1	X	1	0.993748915926473
0.1	Y	1	-0.0511813703044247
0.1	Z	1	-0.0287054200633172
0.1	X	3	0.98972966839192
0.1	Y	3	-0.021675880395434
0.1	Z	3	-0.00524649203475105
0.1	X	5	0.97589474403088
0.1	Y	5	-0.102683873191896
0.1	Z	5	-0.0334827766721979
0.1	X	7	0.986034418044135
0.1	Y	7	-0.0476807798444438
0.1	Z	7	-0.03401819421131
0.1	X	9	0.974243306094575
0.1	Y	9	-0.115725187075099
0.1	Z	9	-0.0499705821402229
0.1	X	11	0.923171124670743
0.1	Y	11	0.0590591857219467
0.1	Z	11	-0.0988687245654964
0.1	X	13	0.941724371429401
0.1	Y	13	0.0135738226632613
0.1	Z	13	0.00427692393764623
0.1	X	15	0.978163886132248
0.1	Y	15	-0.0914797719981022
0.1	Z	15	-0.034917353205906
0.1	X	17	0.97286464458378
0.1	Y	17	-0.0283488352986112
0.1	Z	17	-0.0214353504937121
0.1	X	19	0.979543184018686
0.1	Y	19	-0.0408407001203423
0.1	Z	19	-0.00415877496331908
0.1	X	21	0.985583246499008
0.1	Y	21	-0.0332005055888939
0.1	Z	21	-0.00614697041400951
0.1	X	23	0.984667576465121
0.1	Y	23	-0.0171033797564018
0.1	Z	23	-0.00578861885947591

0.15	X	1	0.991394016385925
0.15	Y	1	0.0728829788673865
0.15	Z	1	0.0283734978147678
0.15	X	3	0.98817344092851
0.15	Y	3	0.0415159736694493
0.15	Z	3	0.00495588666229708
0.15	X	5	0.961760831344492
0.15	Y	5	-0.160409518113542
0.15	Z	5	-0.0332576206963785
0.15	X	7	0.984180742945333
0.15	Y	7	-0.0666356704917562
0.15	Z	7	-0.0338110601878838
0.15	X	9	0.960449069314302
0.15	Y	9	-0.16950689164713
0.15	Z	9	-0.0494469663870093
0.15	X	11	0.923422167319291
0.15	Y	11	0.0400427623228779
0.15	Z	11	-0.0985506977426898
0.15	X	13	0.940852022985929
0.15	Y	13	-0.00431932162521078
0.15	Z	13	-0.00450267044887881
0.15	X	15	0.972803653809129
0.15	Y	15	0.126985996597743
0.15	Z	15	0.0342600708017325
0.15	X	17	0.971384108434029
0.15	Y	17	-0.0448327689045548
0.15	Z	17	-0.0211399759356561
0.15	X	19	0.975275946396004
0.15	Y	19	-0.0649701584406808
0.15	Z	19	-0.00385006270311843
0.15	X	21	0.983798321307111
0.15	Y	21	0.0521109095130304
0.15	Z	21	0.0057658474118178
0.15	X	23	0.982541330695658
0.15	Y	23	0.0352258215019177
0.15	Z	23	0.00546847651152999

0.2	X	1	0.992205832140518
0.2	Y	1	0.0512270510103901
0.2	Z	1	0.0286870060833141
0.2	X	3	0.988173634993287
0.2	Y	3	0.022325872808246
0.2	Z	3	0.00524354290661136
0.2	X	5	0.943051647760033
0.2	Y	5	-0.215916542620223
0.2	Z	5	-0.0330325310731962
0.2	X	7	0.982236172911185
0.2	Y	7	-0.0854643812566596
0.2	Z	7	-0.0336039863952859
0.2	X	9	0.942492273808513
0.2	Y	9	-0.221932484965744
0.2	Z	9	-0.0489236173711073
0.2	X	11	0.923610484010982
0.2	Y	11	0.0216758804485247
0.2	Z	11	-0.0982328102891247
0.2	X	13	0.940876851260608
0.2	Y	13	-0.0135529222929023
0.2	Z	13	-0.00427493527058973
0.2	X	15	0.976890917187625
0.2	Y	15	0.0913681642767641
0.2	Z	15	0.0348734344932669
0.2	X	17	0.970454120090095
0.2	Y	17	-0.0613008769573374
0.2	Z	17	-0.0208446935721304
0.2	X	19	0.972045980478345
0.2	Y	19	-0.0879707961477319
0.2	Z	19	-0.00354144691425185
0.2	X	21	0.983995861278957
0.2	Y	21	0.0332603340541534
0.2	Z	21	0.00614245936918687
0.2	X	23	0.981762153848434
0.2	Y	23	0.0171726788124333
0.2	Z	23	0.00578503600176725

0.25	X	1	0.992280226217979
0.25	Y	1	0.0295686377517507
0.25	Z	1	0.0290004021551042
0.25	X	3	0.987568378795208
0.25	Y	3	0.00315679212052219
0.25	Z	3	0.00553111410010449
0.25	X	5	0.919210717772012
0.25	Y	5	0.269201977346543
0.25	Z	5	0.0328074773944569
0.25	X	7	0.979731515783999
0.25	Y	7	0.104216699306061
0.25	Z	7	0.0333969408603352
0.25	X	9	0.919703625165022
0.25	Y	9	0.272295196663536
0.25	Z	9	0.048400510114547
0.25	X	11	0.923246110628191
0.25	Y	11	-0.00332379582400083
0.25	Z	11	0.0979149765269418
0.25	X	13	0.940583377545571
0.25	Y	13	-0.022772864074602
0.25	Z	13	-0.00404724996620739
0.25	X	15	0.979376716981182
0.25	Y	15	0.0556121317289577
0.25	Z	15	0.0354863952866588
0.25	X	17	0.969068552168279
0.25	Y	17	0.0777306128098536
0.25	Z	17	0.0205494883775521
0.25	X	19	0.967972258467453
0.25	Y	19	0.110808756739338
0.25	Z	19	0.00323292443322989
0.25	X	21	0.983645933258327
0.25	Y	21	0.0144244810390205
0.25	Z	21	0.00651892640716227
0.25	X	23	0.9804499117598
0.25	Y	23	-0.000832973998905784
0.25	Z	23	0.00610149277144152

0.3	X	1	0.991375472699036
0.3	Y	1	0.00864601385362439
0.3	Z	1	0.0293136993274264
0.3	X	3	0.986199672386835
0.3	Y	3	-0.0153557525502656
0.3	Z	3	0.00581860200581513
0.3	X	5	0.921163245360435
0.3	Y	5	0.215364129772879
0.3	Z	5	0.0330181885709595
0.3	X	7	0.980482385664909
0.3	Y	7	0.0873249525383393
0.3	Z	7	0.0335905696683386
0.3	X	9	0.921824246939408
0.3	Y	9	0.220091720800074
0.3	Z	9	0.0488750775950908
0.3	X	11	0.922039805889719
0.3	Y	11	-0.0209926618427381
0.3	Z	11	0.0981760533032419
0.3	X	13	0.939634167456828
0.3	Y	13	-0.0304775421254548
0.3	Z	13	-0.00381961391074374
0.3	X	15	0.979637451034444
0.3	Y	15	0.0217544645752343
0.3	Z	15	0.0360989636246066
0.3	X	17	0.969575399977157
0.3	Y	17	0.0612509367246794
0.3	Z	17	0.0208327216343449
0.3	X	19	0.967711329305784
0.3	Y	19	0.0875903105720338
0.3	Z	19	0.00353936399953183
0.3	X	21	0.982582283399125
0.3	Y	21	-0.00400014257081015
0.3	Z	21	0.00689525098061886
0.3	X	23	0.978451812820122
0.3	Y	23	-0.0187058787532475
0.3	Z	23	0.00641784935579404

0.35	X	1	0.989767818664708
0.35	Y	1	-0.012216105189239
0.35	Z	1	0.0296268898765357
0.35	X	3	0.984253524006229
0.35	Y	3	-0.0338016771088546
0.35	Z	3	0.00610600627037833
0.35	X	5	0.918050664558126
0.35	Y	5	0.161872744093127
0.35	Z	5	0.0332288490215066
0.35	X	7	0.980741677503443
0.35	Y	7	0.0704303006979032
0.35	Z	7	0.0337841513995251
0.35	X	9	0.919030866241948
0.35	Y	9	0.168131650983949
0.35	Z	9	0.0493494062820341
0.35	X	11	0.920310200595816
0.35	Y	11	-0.0386008515977056
0.35	Z	11	0.0984370343087574
0.35	X	13	0.938396012623007
0.35	Y	13	-0.0381506388657274
0.35	Z	13	-0.00359203140565905
0.35	X	15	0.978434359642851
0.35	Y	15	-0.0120440893428498
0.35	Z	15	0.0367111419944058
0.35	X	17	0.969626005275374
0.35	Y	17	0.0447738540355104
0.35	Z	17	0.0211158723061347
0.35	X	19	0.966597207049117
0.35	Y	19	0.0644389942545714
0.35	Z	19	0.00384570917221371
0.35	X	21	0.980989361100047
0.35	Y	21	-0.0223698059731828
0.35	Z	21	0.00727143215568459
0.35	X	23	0.975929863610398
0.35	Y	23	-0.0364918025001564
0.35	Z	23	0.0067341039970432

0.4	X	1	0.987461059078526
0.4	Y	1	0.0329918427322063
0.4	Z	1	-0.0299399826928867
0.4	X	3	0.981733450483637
0.4	Y	3	0.0521614403948014
0.4	Z	3	-0.00639332811383703
0.4	X	5	0.909949801431195
0.4	Y	5	0.109242664567064
0.4	Z	5	0.0334394672941642
0.4	X	7	0.980510356901865
0.4	Y	7	0.0535483226258643
0.4	Z	7	0.0339776981036406
0.4	X	9	0.91138379074358
0.4	Y	9	0.116907391841196
0.4	Z	9	0.0498235039371742
0.4	X	11	0.918060483849371
0.4	Y	11	-0.0561312143517031
0.4	Z	11	0.0986979509171887
0.4	X	13	0.936870434656774
0.4	Y	13	0.0457859120255799
0.4	Z	13	0.00336450092223847
0.4	X	15	0.975773955445455
0.4	Y	15	0.0457125894749973
0.4	Z	15	-0.0373229356625019
0.4	X	17	0.96922121425366
0.4	Y	17	0.0283130857756198
0.4	Z	17	0.021398943453557
0.4	X	19	0.964635799741727
0.4	Y	19	0.0413894757983109
0.4	Z	19	0.00415196057429027
0.4	X	21	0.978870028788241
0.4	Y	21	0.0406677147503051
0.4	Z	21	-0.00764747159610721
0.4	X	23	0.972888370967812
0.4	Y	23	0.054174062383297
0.4	Z	23	-0.00705025870461208

0.45	X	1	0.986794898982878
0.45	Y	1	0.0120314852612004
0.45	Z	1	-0.0296076690501673
0.45	X	3	0.981310648556487
0.45	Y	3	0.0329894038698703
0.45	Z	3	-0.00610239244325467
0.45	X	5	0.897888584726332
0.45	Y	5	0.0574422326021711
0.45	Z	5	0.0336500363274418
0.45	X	7	0.980426162180131
0.45	Y	7	0.0366018215994394
0.45	Z	7	0.0341712044847019
0.45	X	9	0.900058170900748
0.45	Y	9	0.0670553909879727
0.45	Z	9	0.0502973590768184
0.45	X	11	0.915938549987682
0.45	Y	11	-0.0742926150719758
0.45	Z	11	0.0989587888215849
0.45	X	13	0.937550514112461
0.45	Y	13	0.0381242361776226
0.45	Z	13	0.0035904545496835
0.45	X	15	0.977161107677911
0.45	Y	15	0.0120352135769109
0.45	Z	15	-0.036664123326881
0.45	X	17	0.969714228538697
0.45	Y	17	0.0118229326711528
0.45	Z	17	0.0216819332736248
0.45	X	19	0.964270291417452
0.45	Y	19	0.0173419963287979
0.45	Z	19	0.00445811784650259
0.45	X	21	0.978442973541703
0.45	Y	21	0.0221791251288116
0.45	Z	21	-0.00726578083053009
0.45	X	23	0.972091156284425
0.45	Y	23	0.0362058540215695
0.45	Z	23	-0.00672971611159001

0.5	X	1	0.98542203823755
0.5	Y	1	-0.0088781333343431
0.5	Z	1	-0.0292754660913596
0.5	X	3	0.980283115673942
0.5	Y	3	0.0138549816133327
0.5	Z	3	-0.00581154173730063
0.5	X	5	0.881052457467104
0.5	Y	5	0.00741842166235082
0.5	Z	5	0.0338605651280208
0.5	X	7	0.979848993406664
0.5	Y	7	0.0196773854891623
0.5	Z	7	0.0343646758211175
0.5	X	9	0.884117872781597
0.5	Y	9	0.0187722899788074
0.5	Z	9	0.050770987369784
0.5	X	11	0.913273399479679
0.5	Y	11	-0.092364646565189
0.5	Z	11	0.0992195611364974
0.5	X	13	0.93794074962715
0.5	Y	13	0.0304545328213821
0.5	Z	13	0.0038163568823896
0.5	X	15	0.977089647261986
0.5	Y	15	-0.0216706851161941
0.5	Z	15	-0.0360057308326111
0.5	X	17	0.969750008653906
0.5	Y	17	-0.00466935518661323
0.5	Z	17	0.0219648422049767
0.5	X	19	0.963003464818473
0.5	Y	19	-0.00664652684643093
0.5	Z	19	0.00476418128146145
0.5	X	21	0.977482416677838
0.5	Y	21	0.00372589768382494
0.5	Z	21	-0.00688423528009984
0.5	X	23	0.970763827136778
0.5	Y	23	0.0182882020309238
0.5	Z	23	-0.00640927633063152

0.55	X	1	-0.0331836463144888
0.55	Y	1	0.011718010433761
0.55	Z	1	-0.0289433683185779
0.55	X	3	-0.0337747620501476
0.55	Y	3	0.00921944637224493
0.55	Z	3	-0.00552077455534613
0.55	X	5	-0.0253230293121395
0.55	Y	5	0.00817032751183811
0.55	Z	5	-0.034071045689417
0.55	X	7	-0.0053735060510161
0.55	Y	7	0.00669920252611218
0.55	Z	7	-0.0345581064266082
0.55	X	9	0.00315830524736926
0.55	Y	9	0.0105892284138841
0.55	Z	9	-0.0512443761570678
0.55	X	11	-0.03323408681267
0.55	Y	11	0.00485910055785202
0.55	Z	11	-0.0994802517911555
0.55	X	13	-0.0482774765527869
0.55	Y	13	0.00751539454284864
0.55	Z	13	0.00404220791366893
0.55	X	15	-0.0965543675799038
0.55	Y	15	0.0142613281884223
0.55	Z	15	-0.0353477533429679
0.55	X	17	-0.00650043768301898
0.55	Y	17	0.00885967093090752
0.55	Z	17	-0.0222476678284877
0.55	X	19	-0.00616558260857203
0.55	Y	19	0.00966600622618385
0.55	Z	19	-0.00507015036036213
0.55	X	21	-0.0215796268196618
0.55	Y	21	0.00927756605815359
0.55	Z	21	-0.00650283375021167
0.55	X	23	-0.00490421519449094
0.55	Y	23	0.00748703518937481
0.55	Z	23	-0.00608893802904346

0.6	X	1	-0.0322983438808617
0.6	Y	1	0.0231442904311515
0.6	Z	1	-0.0286113783241207
0.6	X	3	-0.0332883192341164
0.6	Y	3	0.0189349013643673
0.6	Z	3	-0.00523009098671406
0.6	X	5	-0.0240078358422409
0.6	Y	5	0.0186244251757169
0.6	Z	5	-0.0338457638463388
0.6	X	7	-0.00503479198451799
0.6	Y	7	0.0158667436839217
0.6	Z	7	-0.0343508706073826
0.6	X	9	0.00391901445027726
0.6	Y	9	0.0203935857991896
0.6	Z	9	-0.0507201119759289
0.6	X	11	-0.0339733446906138
0.6	Y	11	0.0144279593406399
0.6	Z	11	-0.0991620588756088
0.6	X	13	-0.0483463521910335
0.6	Y	13	0.0193882544707887
0.6	Z	13	0.00426800714998998
0.6	X	15	-0.0950091150312684
0.6	Y	15	0.0271792016524323
0.6	Z	15	-0.0346901935393152
0.6	X	17	-0.00638988712290848
0.6	Y	17	0.0180360564697286
0.6	Z	17	-0.0219520563342458
0.6	X	19	-0.00597778536877563
0.6	Y	19	0.0196944952478633
0.6	Z	19	-0.00476115777472944
0.6	X	21	-0.0210517206709105
0.6	Y	21	0.0187901011502844
0.6	Z	21	-0.0061215768584973
0.6	X	23	-0.00457458799485842
0.6	Y	23	0.0175411079425528
0.6	Z	23	-0.00576870198817991

0.65	X	1	-0.0309312498768603
0.65	Y	1	0.0344790996142273
0.65	Z	1	-0.028279494176299
0.65	X	3	-0.0324250248365286
0.65	Y	3	0.0285864541317174
0.65	Z	3	-0.00493949203214453
0.65	X	5	-0.0215050046838611
0.65	Y	5	0.0283700555547167
0.65	Z	5	-0.0336205321042034
0.65	X	7	-0.00434544693940754
0.65	Y	7	0.0249863673676801
0.65	Z	7	-0.0341436747551137
0.65	X	9	0.00575271022899248
0.65	Y	9	0.0295122920079817
0.65	Z	9	-0.0501961077273472
0.65	X	11	-0.0343294412945137
0.65	Y	11	0.0239873391412609
0.65	Z	11	-0.0988439539292187
0.65	X	13	-0.0481887884792117
0.65	Y	13	0.0312365960540325
0.65	Z	13	0.00449375552597816
0.65	X	15	-0.0926427310383346
0.65	Y	15	0.0399603079848826
0.65	Z	15	-0.0340330514477507
0.65	X	17	-0.00596957891185439
0.65	Y	17	0.0271907401517011
0.65	Z	17	-0.0216565304609451
0.65	X	19	-0.00529608002795985
0.65	Y	19	0.0296518587319578
0.65	Z	19	-0.00445226019792056
0.65	X	21	-0.0201674128243607
0.65	Y	21	0.0282451592582704
0.65	Z	21	-0.00574046409748628
0.65	X	23	-0.00387722413084481
0.65	Y	23	0.0275281514249912
0.65	Z	23	-0.00544856753648164

0.7	X	1	-0.0290878990273268
0.7	Y	1	0.045701072378373
0.7	Z	1	-0.0279477177497394
0.7	X	3	-0.0311886100727327
0.7	Y	3	-0.0381581819825624
0.7	Z	3	0.00464897711077726
0.7	X	5	-0.0179357624363194
0.7	Y	5	0.0372528844976485
0.7	Z	5	-0.0333953501755234
0.7	X	7	-0.0033081856802207
0.7	Y	7	0.0340440765526942
0.7	Z	7	-0.0339365211805887
0.7	X	9	0.008543184469028
0.7	Y	9	-0.037801896777533
0.7	Z	9	0.0496723658147321
0.7	X	11	-0.0343038025429234
0.7	Y	11	-0.0335218472964062
0.7	Z	11	0.0985259431414663
0.7	X	13	-0.0478056981116207
0.7	Y	13	-0.0430523065946732
0.7	Z	13	-0.00471945284042907
0.7	X	15	-0.089465991354201
0.7	Y	15	0.0525551285373916
0.7	Z	15	-0.0333763273526735
0.7	X	17	-0.00524075487736608
0.7	Y	17	0.0363125326997422
0.7	Z	17	-0.0213610904447352
0.7	X	19	-0.00412615773652732
0.7	Y	19	-0.0395129349977042
0.7	Z	19	0.00414345751056168
0.7	X	21	-0.0189298559505809
0.7	Y	21	0.0376291260544163
0.7	Z	21	-0.00535949591501327
0.7	X	23	-0.00281589739066942
0.7	Y	23	-0.0374342299600418
0.7	Z	23	0.00512853510823998

0.75	X	1	-0.0268917207243847
0.75	Y	1	0.0570200117631018
0.75	Z	1	-0.0276160478362975
0.75	X	3	-0.0324025658658398
0.75	Y	3	-0.0285688794598154
0.75	Z	3	0.00493671982032855
0.75	X	5	-0.0146628769609379
0.75	Y	5	0.0480446008563065
0.75	Z	5	-0.0331702147017024
0.75	X	7	-0.0034302183074671
0.75	Y	7	0.0251156718513644
0.75	Z	7	-0.0337294076956819
0.75	X	9	0.0073799632292926
0.75	Y	9	-0.0493213280737851
0.75	Z	9	0.050146300625206
0.75	X	11	-0.0343055143415093
0.75	Y	11	-0.0239764038252841
0.75	Z	11	0.0987868319561164
0.75	X	13	-0.0482361807922223
0.75	Y	13	-0.0539887709703344
0.75	Z	13	-0.00449166688894685
0.75	X	15	-0.089454531787062
0.75	Y	15	0.0463787638834657
0.75	Z	15	-0.0327200214077948
0.75	X	17	-0.00420382712174459
0.75	Y	17	0.0454222669557829
0.75	Z	17	-0.021065736243561
0.75	X	19	-0.00491892760651036
0.75	Y	19	-0.0491511817730857
0.75	Z	19	0.00444961763467491
0.75	X	21	-0.0173960998598703
0.75	Y	21	0.0470578496049498
0.75	Z	21	-0.00497867179158902
0.75	X	23	-0.00314278925525592
0.75	Y	23	-0.0472943879673204
0.75	Z	23	0.0054452008394312

0.8	X	1	-0.0242133326853628
0.8	Y	1	-0.0682762058380928
0.8	Z	1	0.0272844860072503
0.8	X	3	-0.0332419964270509
0.8	Y	3	-0.0189169861746633
0.8	Z	3	0.00522437984430769
0.8	X	5	-0.0101123082687221
0.8	Y	5	-0.0589381219283822
0.8	Z	5	0.0329451316232778
0.8	X	7	-0.00386073512015217
0.8	Y	7	-0.0161822540996789
0.8	Z	7	0.0335223373991283
0.8	X	9	0.00493692361240703
0.8	Y	9	-0.0612567627232095
0.8	Z	9	0.0506200017556532
0.8	X	11	-0.033927044414058
0.8	Y	11	-0.01443138556244
0.8	Z	11	0.0990476491641005
0.8	X	13	-0.0488598347215937
0.8	Y	13	-0.0648978921951932
0.8	Z	13	-0.00426393261926497
0.8	X	15	-0.0899640275496594
0.8	Y	15	-0.040266981703222
0.8	Z	15	0.0320641319292399
0.8	X	17	-0.00285855471780203
0.8	Y	17	-0.0544892225935166
0.8	Z	17	0.0207704674019953
0.8	X	19	-0.00618886357274636
0.8	Y	19	-0.0587183370698787
0.8	Z	19	0.00475568362453333
0.8	X	21	-0.0155082272997604
0.8	Y	21	-0.0564409657794503
0.8	Z	21	0.0045979922049992
0.8	X	23	-0.00383279630666899
0.8	Y	23	-0.05714127112552
0.8	Z	23	0.00576176590825422

0.85	X	1	-0.0243546455051042
0.85	Y	1	-0.0781981607849157
0.85	Z	1	0.0275983346046323
0.85	X	3	-0.0334656957928044
0.85	Y	3	-0.027268378524548
0.85	Z	3	0.0055119564323483
0.85	X	5	-0.011249669954222
0.85	Y	5	-0.0653216304552326
0.85	Z	5	0.0331558117379252
0.85	X	7	-0.00342842684973096
0.85	Y	7	-0.0250993494039124
0.85	Z	7	0.0337159367041826
0.85	X	9	0.00136461924634544
0.85	Y	9	-0.0696206236273674
0.85	Z	9	0.0510934656884842
0.85	X	11	-0.0352051818593773
0.85	Y	11	-0.0225736535164935
0.85	Z	11	0.0993083891212843
0.85	X	13	-0.049627088398942
0.85	Y	13	-0.0757641291746441
0.85	Z	13	-0.00403624984757172
0.85	X	15	-0.0893384009665189
0.85	Y	15	-0.0463163916779902
0.85	Z	15	0.0326788770531935
0.85	X	17	-0.00336552497821812
0.85	Y	17	-0.063404677435843
0.85	Z	17	0.0210536386898962
0.85	X	19	-0.00786156783851394
0.85	Y	19	-0.068141359361852
0.85	Z	19	0.00506165536028449
0.85	X	21	-0.0157106587656869
0.85	Y	21	-0.0650620831072281
0.85	Z	21	0.00497504450140269
0.85	X	23	-0.00486725777734474
0.85	Y	23	-0.0668017188070629
0.85	Z	23	0.00607823007950449

0.9	X	1	-0.0249304106219058
0.9	Y	1	-0.0880703621307055
0.9	Z	1	0.0279120797213307
0.9	X	3	-0.0340117151587866
0.9	Y	3	-0.0355665959478913
0.9	Z	3	0.00579944918655976
0.9	X	5	-0.0131499474036087
0.9	Y	5	-0.0710741733022258
0.9	Z	5	0.0333664388491426
0.9	X	7	-0.00330460004268257
0.9	Y	7	-0.03399652436957
0.9	Z	7	0.0339094932037997
0.9	X	9	-0.00301433304023379
0.9	Y	9	-0.0770155381059057
0.9	Z	9	0.0515666880448054
0.9	X	11	-0.0368010929570355
0.9	Y	11	-0.0306282436522938
0.9	Z	11	0.0995690448450358
0.9	X	13	-0.050576072591941
0.9	Y	13	-0.0865811492252757
0.9	Z	13	-0.00380861864464767
0.9	X	15	-0.0892338631804863
0.9	Y	15	-0.0524102955321054
0.9	Z	15	0.0332932333376688
0.9	X	17	-0.00417612631983241
0.9	Y	17	-0.0722885411180569
0.9	Z	17	0.0213367299191993
0.9	X	19	-0.00997956670159513
0.9	Y	19	-0.077433284363425
0.9	Z	19	0.0053675333179797
0.9	X	21	-0.016244317932235
0.9	Y	21	-0.0736456254913458
0.9	Z	21	0.00535195318988095
0.9	X	23	-0.00625424337942124
0.9	Y	23	-0.0763749372476867
0.9	Z	23	0.00639459303359337

0.95	X	1	-0.0259372935493338
0.95	Y	1	-0.0978731046204886
0.95	Z	1	0.0282257280380271
0.95	X	3	-0.0348768644409456
0.95	Y	3	0.0437978693480198
0.95	Z	3	-0.00608686010450724
0.95	X	5	-0.0157094778498699
0.95	Y	5	-0.0760869630652964
0.95	Z	5	0.0335770298039217
0.95	X	7	-0.00348775653771281
0.95	Y	7	-0.0428619196137627
0.95	Z	7	0.0341030173297684
0.95	X	9	-0.00805553797739534
0.95	Y	9	0.0833344500286192
0.95	Z	9	-0.0520396840482295
0.95	X	11	-0.0387103223891795
0.95	Y	11	0.0385825988432728
0.95	Z	11	-0.0998296416327953
0.95	X	13	-0.05170529590491
0.95	Y	13	0.0973419619353618
0.95	Z	13	0.00358103921641997
0.95	X	15	-0.0896518458656698
0.95	Y	15	-0.0585134883490732
0.95	Z	15	0.033907200385222
0.95	X	17	-0.00528887160670265
0.95	Y	17	-0.0811297905911831
0.95	Z	17	0.0216197390267781
0.95	X	19	-0.0125347371091554
0.95	Y	19	0.0865718873168899
0.95	Z	19	-0.00567331699688212
0.95	X	21	-0.0171069942740738
0.95	Y	21	-0.0821787705970341
0.95	Z	21	0.00572872019489371
0.95	X	23	-0.00798937720260717
0.95	Y	23	0.0858476157581338
0.95	Z	23	-0.00671085627868684

1	X	1	-0.0275083391723375
1	Y	1	-0.108057834325241
1	Z	1	0.0285392729438474
1	X	3	-0.0339886658100795
1	Y	3	0.0355438579847447
1	Z	3	-0.00579601343781838
1	X	5	-0.0208315610054125
1	Y	5	-0.0859838982897555
1	Z	5	0.0337875723781446
1	X	7	-0.00453822533239174
1	Y	7	-0.0338384986950613
1	Z	7	0.0342965002293615
1	X	9	-0.00455721202811992
1	Y	9	0.0960068274038786
1	Z	9	-0.0515150228714618
1	X	11	-0.0367762797003161
1	Y	11	0.0306119702974742
1	Z	11	-0.0995113458743203
1	X	13	-0.051151431985111
1	Y	13	0.109056623148151
1	Z	13	0.00380694353106039
1	X	15	-0.092608921400148
1	Y	15	-0.0458859515731268
1	Z	15	0.0345207747869256
1	X	17	-0.00670152689026396
1	Y	17	-0.0899970469338806
1	Z	17	0.0219026645770974
1	X	19	-0.010977991291074
1	Y	19	0.096364431970642
1	Z	19	-0.0053641393780136
1	X	21	-0.0183631629464148
1	Y	21	-0.090917595983234
1	Z	21	0.0061053438013663
1	X	23	-0.00659580410913174
1	Y	23	0.0957973227943965
1	Z	23	-0.00639042209003146

1.05	X	1	-0.0295212240286364
1.05	Y	1	-0.118220785851601
1.05	Z	1	0.0288527175643442
1.05	X	3	-0.0334204997876803
1.05	Y	3	0.0272374844813737
1.05	Z	3	-0.00550525156087646
1.05	X	5	-0.0271656858406349
1.05	Y	5	-0.0958440675102746
1.05	Z	5	0.0339980730291545
1.05	X	7	-0.00524094435367018
1.05	Y	7	-0.0247676666292152
1.05	Z	7	0.0344899446019246
1.05	X	9	0.000251217708061131
1.05	Y	9	0.108901156129332
1.05	Z	9	-0.050990626306376
1.05	X	11	-0.0351593733323447
1.05	Y	11	0.0225630748883541
1.05	Z	11	-0.0991931446069623
1.05	X	13	-0.0503840537262158
1.05	Y	13	0.120733813206213
1.05	Z	13	0.00403279658062873
1.05	X	15	-0.0947504807389553
1.05	Y	15	-0.0331210922823824
1.05	Z	15	0.0351339594781483
1.05	X	17	-0.00841396013924536
1.05	Y	17	-0.0988155186559621
1.05	Z	17	0.0221855074042281
1.05	X	19	-0.00895955286766589
1.05	Y	19	0.1060658644572
1.05	Z	19	-0.00505505637353589
1.05	X	21	-0.0199540605407861
1.05	Y	21	-0.0996313628855626
1.05	Z	21	0.00648182523970677
1.05	X	23	-0.00484022963906213
1.05	Y	23	0.105702536817535
1.05	Z	23	-0.00607009016352733

1.1	X	1	-0.0184621113307131
1.1	Y	1	-0.0053272001372266
1.1	Z	1	-0.0291660597781344
1.1	X	3	-0.00175118278762695
1.1	Y	3	-0.00537221755515993
1.1	Z	3	-0.00521457273874375
1.1	X	5	-0.059785738885091
1.1	Y	5	-0.0276393924743158
1.1	Z	5	-0.0342085242752353
1.1	X	7	-0.0013704653723323
1.1	Y	7	-0.00226068087599085
1.1	Z	7	-0.0346833493952711
1.1	X	9	-0.0725033731720924
1.1	Y	9	-0.00179621770063265
1.1	Z	9	-0.0504664846592931
1.1	X	11	-0.000571414247912335
1.1	Y	11	-0.00462572047439745
1.1	Z	11	-0.0988750303039397
1.1	X	13	-0.00142236158699227
1.1	Y	13	-0.00391838488956588
1.1	Z	13	0.00425859938787618
1.1	X	15	-0.00012480835060333
1.1	Y	15	-0.00283951397032854
1.1	Z	15	-0.0357467567733054
1.1	X	17	-0.00184175680272264
1.1	Y	17	0.000285504949209522
1.1	Z	17	-0.0224682706372
1.1	X	19	-0.00303315019784155
1.1	Y	19	-0.00432017576475736
1.1	Z	19	-0.00474606767370475
1.1	X	21	-0.0128109966209645
1.1	Y	21	-0.00324635938320767
1.1	Z	21	-0.00685816584219731
1.1	X	23	-0.0137765128641107
1.1	Y	23	-0.0011280365262685
1.1	Z	23	-0.00574986297746736

1.15	X	1	-0.0217875129858689
1.15	Y	1	-0.00527835031263059
1.15	Z	1	-0.0288339968109936
1.15	X	3	-0.00351674197038287
1.15	Y	3	-0.00593520592582663
1.15	Z	3	-0.00492397818412278
1.15	X	5	-0.0716053290334985
1.15	Y	5	-0.0262015714384121
1.15	Z	5	-0.0339832136931892
1.15	X	7	-0.00278000538781492
1.15	Y	7	-0.0031902922085994
1.15	Z	7	-0.0344760870782604
1.15	X	9	-0.0842368871049139
1.15	Y	9	0.00282337779692105
1.15	Z	9	-0.0499426072571389
1.15	X	11	-0.00195850362540322
1.15	Y	11	-0.00536250418518248
1.15	Z	11	-0.0985570090170378
1.15	X	13	-0.00305674698635762
1.15	Y	13	-0.00461858602473087
1.15	Z	13	0.00448435003661721
1.15	X	15	-0.00097371888609795
1.15	Y	15	-0.00422351966722087
